id,tipo,text_start,text_end,text
22825506,Premise,1134,1275,"In the treatment group, the proportion of NK cells, T-cell subgroups CD3+, CD4+ and CD8+ had a significant change before and after treatment."
22825506,Premise,1276,1397,"Liver and kidney function and blood tests of the treatment group were within the normal range before and after treatment."
22825506,Premise,1398,1524,"In the treatment group, 1 case suffered from chest distress, 3 cases suffered from acratia, and 4 cases suffered from pyrexia."
22825506,Claim,1525,1682,"DC/CIK treatment had potential benefit for patients with advanced non-small cell lung cancer compared with the control group and had no obvious side effects."
22825506,Claim,1683,1794,"DC/CIK treatment is a safe and effective method for maintenance therapy of advanced non-small cell lung cancer."
22825550,Claim,1681,1839,"Nocturnal administration of BCAA granules in patients with cirrhosis reduced the occurrence of muscle cramps in the leg but did not improve the patients' QOL."
22825550,Premise,1107,1333,"There was no significant difference in any of the subjects revealed by the questionnaire regarding subjective or objective symptoms, or by the SF-8 between the daytime group and the nocturnal group after 3 months of treatment."
22825550,Premise,1334,1487,"The daytime group showed a significant effect on general health, vitality, social functioning, mental health, and role emotional as revealed on the SF-8."
22825550,Premise,1488,1680,"Conversely, the nocturnal group exhibited a significant decrease in the occurrence of muscle cramps in the legs (P = 0.014) and significantly improved Fisher's ratio after 3 months (P = 0.04)."
22984910,Premise,831,983,"both treatment modalities resulted in significant decrease in the total arm volume (12.2% decrease in Group II and 14.9% decrease in Group I) (p<0.001),"
22984910,Premise,984,1055,"no significant difference (p=0.582) was found between those two groups."
22984910,Premise,1056,1194,"Similarly, ASES scores were significantly (p=0.001) improved in both Group I and II without any significant difference between the groups."
22984910,Premise,1195,1411,"While emotional functioning, fatigue, and pain scores were significantly improved in both groups, global health status, functional and cognitive functioning scores appeared to be improved only in patients of group I."
22984910,Claim,1412,1641,"Different treatment modalities consisting of MLD and compression bandage(complex decongestive therapy) or IPC and SLD appear to be effective in the treatment of LE with similar therapeutic efficacy in patients with breast cancer."
22984910,Claim,1642,1757,"However, combination modalities including IPC and SLD may be the preferred choices for their applicability at home."
23041585,Premise,803,924,"The median PFS was 12.1 months in Arm A and B [hazard ratio (HR) 0.99; 95% confidence interval (CI) 0.85-1.15; P = 0.93]."
23041585,Premise,718,802,"Grade 3/4 non-hematological toxicity was higher in Arm B (31% versus 22% P = 0.001)."
23041585,Premise,635,717,"The median AUCs (cycle 2-6) received were 6.0 (Arm A) and 7.2 (Arm B) (P < 0.001)."
23041585,Premise,925,1051,"The median overall survival (OS) was 34.1 and 30.7 months in Arms A and B, respectively (HR 0.98; 95% CI 0.81-1.18, P = 0.82)."
23041585,Premise,1052,1274,"In multivariate analysis, baseline neutrophil (P < 0.001), baseline platelet counts (P < 0.001) and the difference between white blood cell (WBC) and neutrophil count (P = 0.009) had a significant adverse prognostic value."
23041585,Claim,1275,1368,"Intrapatient dose escalation of carboplatin based on nadir blood counts is feasible and safe."
23041585,Claim,1369,1444,"However, it provided no improvement in PFS or OS compared with flat dosing."
23045575,Premise,769,1244,"Compared with the control group, the intervention groups had a significant decrease in levels of endocrine symptoms (Functional Assessment of Cancer Therapy-Endocrine Symptoms; P<.001; effect size, 0.31-0.52) and urinary symptoms (Bristol Female Lower Urinary Tract Symptoms Questionnaire; P=.002; effect size, 0.29-0.33), and they showed an improvement in physical functioning (36-Item Short Form Health Survey physical functioning subscale; P=.002; effect size, 0.37-0.46)."
23045575,Premise,1245,1559,"The groups that included CBT also showed a significant decrease in the perceived burden of hot flashes and night sweats (problem rating scale of the Hot Flush Rating Scale; P<.001; effect size, 0.39-0.56) and an increase in sexual activity (Sexual Activity Questionnaire habit subscale; P=.027; effect size, 0.65)."
23045575,Claim,1640,1834,"CBT and PE can have salutary effects on endocrine symptoms and, to a lesser degree, on sexuality and physical functioning of patients with breast cancer experiencing treatment-induced menopause."
23045575,Claim,1835,1948,"Future work is needed to improve the design and the planning of these interventions to improve program adherence."
23070101,Premise,670,821,"In the UAE group, mean ± standard deviation uterine volume was 670 ± 503, 422 ± 353, and 292 ± 287 mL at baseline, 6 months, and 5 years, respectively."
23070101,Premise,822,929,"Mean dominant fibroid diameter was 7.6 ± 3.0, 5.8 ± 2.9, and 5 ± 2.9 cm at baseline, 6 months, and 5 years."
23070101,Premise,930,1037,"Fibroid infarction at 6 months was complete in 35 % of women, almost complete in 29 %, and partial in 36 %."
23070101,Premise,1038,1125,"Need for reintervention was 19, 10, and 33 % in these groups, respectively (p = 0.123)."
23070101,Premise,1126,1171,"No myomectomy cases had further intervention."
23070101,Premise,1172,1284,"At 5 years, the prevalence of new fibroid was 60 % in the myomectomy group and 7 % in the UAE group (p = 0.008)."
23070101,Premise,1285,1418,"There is a further significant reduction in both uterine volume and dominant fibroid diameter between 6 months and 5 years after UAE."
23070101,Claim,1419,1518,"Complete fibroid infarction does not translate into total freedom from a subsequent reintervention."
23070101,Claim,1519,1582,"New fibroid formation is significantly higher after myomectomy."
23075680,Premise,889,986,"The total clinical effective rates in PP group and GP group were 25.20% and 17.74%, respectively."
23075680,Premise,987,1064,"The total efficiencies of non-squamous cell carcinoma were 27.62% and 16.00%."
23075680,Premise,1065,1153,"The tumor progression duration in these two groups was 6.5 and 5.6 months, respectively."
23075680,Premise,1154,1347,"The median survival time in the two groups was 16.9 and 17.0 months, respectively, with 59.62% and 65.87% survival rates of 1 year and 27.28% and 27.93% survival rates of 2 years, respectively."
23075680,Premise,1348,1461,"The total efficacy of non-squamous cell carcinoma in the PP group was significantly higher than that in GP group."
23075680,Premise,1462,1505,"The results were statistically significant."
23075680,Premise,1650,1839,"The rate of adverse reactions, including white blood cell reduction, lower platelet count, lower hemoglobin, and hair loss in the PP group was significantly lower than that in the GP group."
23075680,Premise,1840,1883,"The results were statistically significant."
23075680,Claim,1884,2038,"The clinical efficacy of pemetrexed and gemcitabine combined with cisplatin for the treatment of previously untreated advanced NSCLC was roughly the same,"
23075680,Claim,2039,2141,"but the adverse reactions decreased significantly in the PP group compared with those in the GP group."
23075680,MajorClaim,2142,2294,"Therefore, pemetrexed combined with cisplatin can be used as a safe and effective drug for clinical first-line treatment for previously untreated NSCLC."
23084254,Premise,1033,1311,"CRF was significantly reduced in the intervention group, corresponding to a Fatigue score reduction of 3.04 (effect size of 0.44, 95% CI 0.17-0.72) (P = .002), the FACT-An score by 5.40 (P = .015), the FACT-An Toi score by 5.22 (P = .009) and the Anaemia-ANS by 3.76 (P = .002)."
23084254,Premise,1312,1533,"There was no statistically significant effect on the General Quality of Life score (FACT-G) or on any of the individual wellbeing scores; Physical (P = .13), Emotional (P = .87), Social (P = .83) and Functional (P = .26)."
23084254,Claim,1534,1702,"In summary, this six-week supervised multimodal exercise intervention can lead to significant reduction in self-reported CRF in cancer patients undergoing chemotherapy."
23109700,Premise,1121,1283,"The difference in the mean General Fatigue score, between those who received the intervention and those who did not, was -3.11 (95% CI, -3.97 to -2.25; P < .001)."
23109700,Premise,1284,1780,"The intervention also improved all other fatigue aspects measured by MFI, including Physical Fatigue and Mental Fatigue (acupuncture effect, -2.36 and -1.94, respectively; both at P < .001), anxiety and depression (acupuncture effect, -1.83 and -2.13, respectively; both at P < .001), and quality of life (Physical Well-Being effect, 3.30; Functional Well-Being effect, 3.57; both at P < .001; Emotional Well-Being effect, 1.93; P = .001; and Social Functioning Well-Being effect, 1.05; P < .05)."
23109700,Claim,1781,1894,"Acupuncture is an effective intervention for managing the symptom of CRF and improving patients' quality of life."
23139058,Premise,794,954,"There were significant (p < 0.05) interaction effects on QoL, fitness and fatigue with differences being observed between the treatment groups and the UC group."
23139058,Premise,955,1009,"Trends observed for the treatment groups were similar."
